event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
25404578671,true,2021-07-30 06:49:05.000,-101.601379686615,41.199559411832,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578672,true,2021-07-30 18:47:57.000,-101.594364169902,41.2000524149394,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578673,true,2021-07-31 06:50:13.000,-101.593206211305,41.2049974661326,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578674,true,2021-07-31 18:49:30.000,-101.578106260033,41.1789739650009,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578675,true,2021-08-01 06:48:17.000,-101.606542429852,41.1975763976279,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578676,true,2021-08-01 18:50:00.000,-101.603498937548,41.2233206720637,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578677,true,2021-08-02 06:50:06.000,-101.62426548784,41.1920583293616,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578678,true,2021-08-02 18:48:45.000,-101.611052879014,41.1806820117357,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578679,true,2021-08-03 06:50:26.000,-101.599505640993,41.197609307663,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578680,true,2021-08-03 18:49:38.000,-101.589752859259,41.2104831019627,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578681,true,2021-08-04 06:50:51.000,-101.582346845676,41.1967404498234,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578682,true,2021-08-04 18:49:36.000,-101.568947330034,41.202361653926,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578683,true,2021-08-05 06:53:51.000,-101.606335981839,41.2112560277834,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578684,true,2021-08-05 18:54:02.000,-101.601161287828,41.203913121065,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578685,true,2021-08-06 06:52:59.000,-101.600026816041,41.1993755880538,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578686,true,2021-08-06 18:51:31.000,-101.588490981525,41.2098283176267,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578687,true,2021-08-07 06:54:49.000,-101.58894913843,41.2030199573618,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578688,true,2021-08-07 18:47:00.000,-101.567586404669,41.211139121685,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578689,true,2021-08-08 06:45:06.000,-101.604591968458,41.195504283013,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578690,true,2021-08-08 18:53:22.000,-101.583281027642,41.2019731184496,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578691,true,2021-08-09 06:51:21.000,-101.601997588384,41.2133094499117,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578692,true,2021-08-09 18:51:20.000,-101.600634658831,41.205541458529,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578693,true,2021-08-10 06:53:31.000,-101.607744461704,41.1997824575494,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578694,true,2021-08-10 18:52:42.000,-101.608404731831,41.1881908485439,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578695,true,2021-08-11 06:51:36.000,-101.594378751306,41.2061925807604,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578696,true,2021-08-11 18:51:31.000,-101.580134726803,41.2016400167809,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578697,true,2021-08-12 06:51:59.000,-101.58575968207,41.1920171676684,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578698,true,2021-08-12 18:45:07.000,-101.613448467071,41.1854202591558,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578699,true,2021-08-13 06:55:28.000,-101.603011075141,41.1888498344158,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578700,true,2021-08-13 19:00:33.000,-101.586649806624,41.1968999495298,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578701,true,2021-08-14 06:50:35.000,-101.594054560736,41.1998486447758,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578702,true,2021-08-14 18:50:22.000,-101.852821319836,41.8326104340586,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578703,true,2021-08-15 06:53:27.000,-102.214418390907,42.6808958232466,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578704,true,2021-08-15 18:53:29.000,-102.072423325259,43.276782267241,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578705,true,2021-08-16 06:51:10.000,-101.743780816521,44.033428325486,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578706,true,2021-08-16 18:51:28.000,-101.795936108036,44.2621187013048,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578707,true,2021-08-17 06:52:25.000,-101.990095071095,44.4827140129238,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578708,true,2021-08-17 18:50:02.000,-101.72499564505,44.4803822550426,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578709,true,2021-08-18 06:50:30.000,-101.635447667523,44.3507299200352,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578710,true,2021-08-18 18:50:16.000,-101.674951109033,44.2765255910941,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578711,true,2021-08-19 06:50:59.000,-101.720334906532,44.2782037755532,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578712,true,2021-08-19 18:48:19.000,-101.43332277642,44.2512481925268,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578713,true,2021-08-20 06:51:55.000,-101.100057229514,44.2941584644984,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578714,true,2021-08-20 18:45:08.000,-100.417675589712,44.4434343612286,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578715,true,2021-08-21 06:39:47.000,-100.164424987937,44.578876670314,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578716,true,2021-08-21 18:45:54.000,-100.593069780155,44.7034187095907,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578717,true,2021-08-22 06:46:38.000,-100.982189453012,44.9926279366641,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578718,true,2021-08-22 18:42:45.000,-100.946455839018,45.1402296117938,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578719,true,2021-08-23 06:48:16.000,-101.284230536768,45.2665963831418,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578720,true,2021-08-23 18:52:26.000,-101.653465591421,45.3850961515966,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578721,true,2021-08-24 06:49:28.000,-101.738847560581,45.5375937016181,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578722,true,2021-08-24 18:48:39.000,-101.84267779509,45.505597782692,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578723,true,2021-08-25 06:51:21.000,-102.122896853155,45.3919417335282,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578724,true,2021-08-25 18:50:37.000,-102.213958693952,45.3261658724317,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578725,true,2021-08-26 06:50:10.000,-102.106921173721,45.3131341551553,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578726,true,2021-08-26 18:48:22.000,-101.819485923074,45.2290905483703,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578727,true,2021-08-27 06:49:04.000,-101.689594644214,45.3484258269315,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578728,true,2021-08-27 18:48:05.000,-101.582098530148,45.52257504874,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578729,true,2021-08-28 06:46:27.000,-101.269299440291,45.5984022151654,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578730,true,2021-08-28 18:45:15.000,-101.309439800782,45.5765721910656,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578731,true,2021-08-29 06:50:20.000,-101.599442282167,45.5971930168031,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578732,true,2021-08-29 18:51:03.000,-101.983952802045,45.6714483722172,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578733,true,2021-08-30 06:48:05.000,-101.809983764446,45.6690823769746,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578734,true,2021-08-30 18:46:48.000,-101.84661089403,45.2472773879995,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578735,true,2021-08-31 06:48:44.000,-101.990614813455,45.0371023021974,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578736,true,2021-08-31 18:47:05.000,-101.910659741421,44.7390764394558,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578737,true,2021-09-01 06:48:08.000,-101.947164402584,44.3654954433653,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578738,true,2021-09-01 18:48:18.000,-102.292821335108,43.9834119317265,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578739,true,2021-09-02 06:48:34.000,-101.94738856188,43.1235160381747,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578740,true,2021-09-02 18:35:58.000,-100.36379419116,37.616685226665,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578741,true,2021-09-03 06:38:55.000,-100.052949086782,33.7108898820875,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578742,true,2021-09-03 18:40:43.000,-101.094719204916,32.4014624687903,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578743,true,2021-09-04 06:47:58.000,-102.287704553374,31.01530687108,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578744,true,2021-09-04 18:49:42.000,-102.474706341896,30.7082239573099,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578745,true,2021-09-05 06:45:52.000,-101.793134269489,30.2774114525062,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578746,true,2021-09-05 18:41:19.000,-100.864342974743,29.9974833364706,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578747,true,2021-09-06 06:40:55.000,-100.663505816494,29.7594123586156,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578748,true,2021-09-06 18:49:37.000,-103.499818850234,29.2511398933835,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578749,true,2021-09-07 06:53:21.000,-103.922176036739,27.957236183809,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578750,true,2021-09-07 18:46:16.000,-102.161194673317,27.4930557481467,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578751,true,2021-09-08 06:42:14.000,-101.126141266678,26.9127819143522,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578752,true,2021-09-08 18:38:15.000,-100.338033470087,25.8166004848702,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578753,true,2021-09-09 06:36:48.000,-99.5389724352614,23.5748615391581,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578754,true,2021-09-09 18:30:04.000,-98.3162887799346,22.6831827001502,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578755,true,2021-09-10 06:25:21.000,-97.5450664882854,21.9065130015481,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578756,true,2021-09-10 18:25:17.000,-97.9504264987514,21.815046869425,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578757,true,2021-09-11 06:24:37.000,-97.6452810019125,21.6389586006578,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578758,true,2021-09-11 18:17:52.000,-95.3869634076297,21.2394814386609,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578759,true,2021-09-12 06:18:05.000,-95.3248773744662,21.0231794533259,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578760,true,2021-09-12 18:15:59.000,-95.0832810239296,20.6331468420303,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578761,true,2021-09-13 06:14:20.000,-94.7050361877427,20.1672287971111,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578762,true,2021-09-13 18:15:55.000,-95.4979771367836,18.837116044675,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578763,true,2021-09-14 06:11:36.000,-92.6992157843489,18.0725984978087,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578764,true,2021-09-14 18:09:02.000,-93.1586617062865,17.7085800433394,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578765,true,2021-09-15 06:08:28.000,-92.825435594816,17.4961841099972,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578766,true,2021-09-15 18:04:17.000,-92.3673131647916,17.5590312128243,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578767,true,2021-09-16 06:00:45.000,-91.2587849278221,17.632596586494,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578768,true,2021-09-16 17:59:43.000,-91.6023151553019,17.6402930373202,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578769,true,2021-09-17 06:03:43.000,-92.0312425871139,17.6429593183737,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578770,true,2021-09-17 18:00:09.000,-91.4988406526455,17.4912605889758,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578771,true,2021-09-18 05:58:46.000,-91.2151571122259,17.3559845067649,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578772,true,2021-09-18 18:03:26.000,-92.3188502748606,17.2675927658916,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578773,true,2021-09-19 06:03:23.000,-92.4294784606765,17.2088035842081,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578774,true,2021-09-19 18:02:20.000,-92.2488954952375,17.2287072667279,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578775,true,2021-09-20 06:02:48.000,-92.3061039270913,17.3459061204952,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578776,true,2021-09-20 18:02:01.000,-92.2835925479087,17.217222087652,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578777,true,2021-09-21 06:00:39.000,-91.7028628042622,17.2063552684278,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578778,true,2021-09-21 17:58:26.000,-91.3647532413443,17.2112192445595,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578779,true,2021-09-22 05:58:21.000,-91.6245635380669,17.0723419952649,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578780,true,2021-09-22 17:59:05.000,-91.3323176240923,16.8572276254695,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578781,true,2021-09-23 05:58:41.000,-91.762594994335,16.3866422989137,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578782,true,2021-09-23 17:59:19.000,-91.517748872231,16.2365710776499,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578783,true,2021-09-24 05:57:08.000,-90.6883833664364,15.6656056510222,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578784,true,2021-09-24 17:50:42.000,-89.7813156599173,15.4479015098078,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578785,true,2021-09-25 05:48:49.000,-89.1939712732789,15.2632447716548,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578786,true,2021-09-25 17:48:05.000,-88.997707723691,14.9302304179054,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578787,true,2021-09-26 05:46:52.000,-88.7875211009873,14.5250330307724,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578788,true,2021-09-26 17:45:39.000,-88.7887262329598,14.3610217054519,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578789,true,2021-09-27 05:45:46.000,-88.6844276024793,14.0535622069173,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578790,true,2021-09-27 17:45:09.000,-88.1871089668862,13.5009262249203,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578791,true,2021-09-28 05:41:58.000,-87.0000381434955,13.5930832916156,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578792,true,2021-09-28 17:40:06.000,-87.216700704802,13.7608019281266,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578793,true,2021-09-29 05:38:34.000,-87.0655544436931,13.8070298878209,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578794,true,2021-09-29 17:35:04.000,-86.1194363019432,13.6945273918404,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578795,true,2021-09-30 05:31:38.000,-85.6750911142024,13.142301571944,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578796,true,2021-09-30 17:29:40.000,-84.9457951797854,12.4111215008816,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578797,true,2021-10-01 05:27:47.000,-84.8951527928714,12.3094485936587,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578798,true,2021-10-01 17:19:58.000,-83.1417416012309,12.2013161964724,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578799,true,2021-10-02 05:20:42.000,-83.1497945565334,12.29575953139,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578800,true,2021-10-02 17:26:11.000,-84.5513287114711,11.6028123981706,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578801,true,2021-10-03 05:25:27.000,-84.4491870587618,10.5838807392667,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578802,true,2021-10-03 17:21:45.000,-83.3337045928027,9.45341216428954,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578803,true,2021-10-04 05:17:39.000,-82.8066922515816,8.79896140795755,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578804,true,2021-10-04 17:12:27.000,-80.9961059423248,8.54520219559559,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578805,true,2021-10-05 05:08:01.000,-80.6593726282277,8.58150003244835,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578806,true,2021-10-05 17:04:56.000,-79.3544588675962,9.10839198323577,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578807,true,2021-10-06 05:05:13.000,-79.2545030646713,9.10153697498421,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578808,true,2021-10-06 16:57:40.000,-77.4466379941025,8.42233499335596,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578809,true,2021-10-07 04:47:12.000,-75.08056405536,7.92054129184471,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
25404578810,true,2021-10-07 16:44:27.000,-74.1431938407131,7.37145585492004,"solar-geolocator","Petrochelidon pyrrhonota","H03","2401-22580","CLSW_Nebraska_2022"
